KT,KS,KM,Vmax,rho,rM,dS,dM,etaTS,etaST,etaMT,rT,beta,aTS,aTM,etaTM,etaSM,etaMS
41.22422716811915,56.77652747866854,4.985210804026497,53.021894254728295,4.627085493891519,0.5516754523900194,0.20431899266680215,0.22830831234763338,-2.8700269116036656,5.4622678902513275,3.0946412397128356,0.7640429162060887,51.217434527826285,20.952232700011155,-1.289277716901229,-0.07605748070198481,0.10225575321123909,1.2152078848068022
52.446284851917596,61.555473057064475,5.8420943319201575,44.20875282058799,3.8587166514753184,0.6334270207139012,0.24241051251361245,0.2671368852006136,-2.594464446271054,4.166223680580639,2.280909279885398,0.5783052351465592,66.40086373364089,17.63770622730438,-1.33771723669942,-0.095246699569324,0.0750589607084316,1.662459634196388
36.10368193578277,55.525818360358514,3.578282654689034,54.66431319230833,4.6723631189939105,0.6412762863211234,0.1699941152049048,0.20911223049301303,-2.7314405671972235,3.7952709023377365,2.0152044299972216,0.42328232085467243,45.26541427367454,21.83865962700102,-1.2265876445192527,-0.08742417385857629,0.06578696020176428,0.9979332222441317
64.63279288604963,61.21821647186383,4.837873449297038,51.12475262426292,5.641527409899308,0.5486854281415361,0.1663347004120013,0.29331657998539584,-2.437948187441541,4.514831578293904,3.0625536939885896,0.7523242565538151,60.47614004973988,13.902202309556904,-1.3946007560443887,-0.09446959313861403,0.09945675482020208,1.3031313484550466
52.243358279032265,44.95749753012935,5.69551630101739,58.91300257926504,6.452300072900982,0.5063431467421129,0.15435181109155158,0.2057148621284005,-3.2788747334624238,3.9887418014463507,2.450005482628983,0.5497160484333585,68.49976133986641,13.451118285890265,-0.9604255412678058,-0.10587482231018622,0.06140626077199316,1.0028348266546558
45.51871634299252,58.17019204023262,4.701616563237739,40.392707350619546,4.673824492358649,0.5445405356404399,0.19803728548031813,0.26498546680093765,-3.8444452678986276,6.325286146699076,2.880073670155392,0.6196185988327385,62.51263728639951,24.305238817564884,-1.3139552466241495,-0.07435971834229721,0.09665720822272411,0.984247244575916
61.29157700988246,44.77101613802922,4.710483007371541,37.89094235397447,4.094183625901877,0.44299193737745124,0.19565752740636908,0.24227319998471,-3.181028297992613,4.346023688811082,2.548110554929999,0.7042193700861613,44.575421550489004,16.042260620593538,-1.048963084664309,-0.08510253747320431,0.07446677939305076,1.6383162213781626
52.26800083062747,55.19498276280345,4.257376882845008,61.381753207311,5.876945625716137,0.5165982930377859,0.19894744994143157,0.22787674053769028,-4.123497551791823,4.9150950900927075,2.5985262793773254,0.4359102849344859,65.77135094280978,17.94342970013673,-0.9260232899392423,-0.07424619461792777,0.07673918146191772,1.2610471685801923
37.516447276154096,56.1883958263097,6.000353221442891,46.7918235688359,5.3168318563862424,0.40589723977020276,0.1616337894444386,0.2565890631906429,-3.341812827745511,5.967568157484624,2.808088440551617,0.5653895338449616,40.03754370910237,14.377745660032351,-0.8839566181260626,-0.07928897870096709,0.05843743362587001,1.5253616537076744
46.48799435073249,46.21331696315078,4.36725459654675,62.237153823863835,6.297948935250661,0.5808149326208092,0.16869750285156274,0.180128026584966,-3.8988070987331707,6.152040911382377,2.2831997604808527,0.46182322114583674,66.51865791169685,20.31324431824831,-1.1752130862808094,-0.11290890657603946,0.09021881103426546,1.2430207962872282
55.58201572081279,52.281148045799696,6.202998732141678,57.369028315121575,5.01032209374439,0.4645262040031185,0.19000118003236754,0.30798714175294106,-3.648341828153532,5.310051621669762,1.8697302740396609,0.580123389404912,65.75068162447405,19.171350791107443,-1.0323874745612884,-0.07577182987113265,0.06919841236031614,1.0860671458964128
64.8663048742388,42.25111554229115,6.382064037641456,38.06054864154117,5.069500959903133,0.42560084927047165,0.2095813675419103,0.308575499510934,-2.509824931097847,3.892511721366541,1.7658855309801909,0.6680888085522423,63.25970768839335,21.43188420910173,-1.1048680790891232,-0.11634867298438295,0.07700245399447478,1.1168604580850692
42.458046300316724,35.28671145077288,5.096089721808756,37.16075337215106,4.555320355960398,0.5164758485474297,0.14727500688440812,0.2758343490357813,-3.1433127095936975,5.290331003967348,2.4216195430116625,0.5034662140426505,46.56069178199289,21.105364695696778,-1.2345384498033871,-0.11098875559790483,0.09182667869373672,1.5901471839342483
50.365871580121286,59.96321960860364,4.950654315682097,41.03288165435452,6.196922260442692,0.6081812192496086,0.26687120550920884,0.21763862271037793,-3.8420498371794696,3.588445680679232,2.556609720325793,0.4182827868909417,60.917948247244425,19.61905876558917,-1.0023991052236414,-0.09666653252869528,0.06320727528767442,1.4573014395286685
63.879243902362475,48.3446110856639,4.095432324977201,36.18222570710838,4.068986484764276,0.5155065169981977,0.2132868495432378,0.18002771159794673,-2.646780445838142,3.863676691511633,2.4798287701112427,0.4465229602510098,51.967752468479176,23.519836958552695,-0.9249389255875731,-0.09688214315614396,0.09232231769667203,1.117502735109216
35.656474454691555,35.18035026401722,5.501639972227271,53.84642984303886,5.129956568363266,0.5218614421211157,0.18158092837779174,0.21573308157115717,-4.174443489484814,4.51946556291897,2.3182156645668077,0.5687475278903622,57.20086400029663,18.884565982521103,-1.1372267470368431,-0.10414539565270993,0.07870451322800075,1.7405451642691496
47.161514281185646,55.42570516916973,5.804761385399573,53.119064265879416,6.048218144601625,0.4839436746582073,0.2567132081302582,0.22049056489390262,-4.214551896685649,3.7104451475718148,1.9567607635656619,0.7291097261075354,59.17805572988325,15.760975436807868,-1.4561051132500253,-0.0911101778046066,0.06870837440955133,1.2517981246632321
45.78482667571762,41.26693990558127,5.440387636245509,40.501381276561155,4.127370830182048,0.35547942202548255,0.2434635915961506,0.2800644514084064,-2.864336520535131,5.989256669468442,2.769893070451525,0.5261705810431293,53.358466759016196,18.124446046535674,-0.836452786883541,-0.07970831723888278,0.0947674217902065,0.9694879668116416
59.1622106714786,61.966463526635394,5.199131613839984,55.2597063546161,5.464604129876536,0.5363336936474832,0.1580735764968749,0.1737477001969908,-3.970921804807966,6.372750114491662,1.7763304606214396,0.7139193579732812,52.1951879899929,14.142868071273963,-1.2031458354526428,-0.08185842364826172,0.10173559142232737,1.483508766283857
38.0776551635401,53.42224549835005,4.893306780321934,42.27823302658382,4.217163262651558,0.4447266291439557,0.19272667977043145,0.24433222470730556,-3.3921830386977225,5.938469952330688,2.8570912590689375,0.44812958776603656,63.33609136320719,13.304933911642829,-1.0944856272158052,-0.1156751538344371,0.07986190054277142,1.1105136640312443
35.4337790073766,35.19753242362412,4.708837636924313,51.91506233596177,4.195718903718497,0.36270555020014633,0.21026047497184963,0.2304881277315368,-2.353593517710095,6.258518081566778,2.8070506493679326,0.7451168135668835,69.25560715060192,19.08762884600244,-1.0971967015797048,-0.1154964031878095,0.09372333155826937,1.1017203303926488
36.44227308129529,60.882387924350105,5.224761058185309,63.978474186528686,4.788290220142191,0.39083403247850523,0.25004353280641295,0.23251450452349087,-2.592951523300883,5.657259900386724,2.2749837357302285,0.6588188560847115,46.31370636917708,15.425589849837586,-1.5283373975848784,-0.1006933468457207,0.06821910024497682,1.3488047764512385
56.123576846797214,63.88355159226103,5.357295727160681,46.23660252801998,3.548160937562914,0.4970627499681348,0.22728085131151327,0.24544487516179786,-2.3747390586090553,4.597104971800242,2.371559473752246,0.6713487791278141,68.67824202246993,23.20124354531487,-1.3333134763715935,-0.09053077061785435,0.08639297448202388,1.2993117395009008
49.69656571867844,36.33728239788252,6.098944229736775,50.86186130817157,5.180262369831395,0.4181287076015708,0.23943390152726318,0.2007503205467486,-2.4274659825674045,5.320653101591872,2.636597723415648,0.5735663569893119,64.62880594050888,20.35504849693545,-1.4127423968166601,-0.0988117916749711,0.08464465917140707,1.115022949031992
35.90749230125454,42.119927746244066,4.046084983678796,48.648916636698544,5.460404361266867,0.44736547261737636,0.17386264669889404,0.23068896660039917,-2.6087034701068865,4.053685468414749,2.2204092098843624,0.5091793665274132,67.58755261468262,24.222711303119915,-1.034798205891735,-0.06902737252972069,0.05783207413634401,1.249386496569399
41.912566818358016,41.05513134434466,4.768253124685966,41.87948536894406,4.7811546059219845,0.38587050819031593,0.17869488595189098,0.2778485397719032,-3.400320860447981,6.488366019953615,1.935233113821143,0.41897295139256785,65.52652853987496,22.710975456542073,-1.1768163482275469,-0.11016027355106198,0.09442512191629009,1.7555716541056612
52.9665111922126,49.07252932193663,4.014414114649755,45.57542533614525,5.775970149804922,0.4306548268608396,0.17453557607760165,0.2868142905261992,-4.055887230152854,4.228379184954218,2.8816898402482156,0.6182561435698664,59.998365551765914,18.474253473836757,-0.9836854704364745,-0.10846110093577381,0.08371689010161168,1.2084410718303948
45.96101293366003,43.00107360283681,4.34853753810447,63.66847728741257,3.5945359413878384,0.6078735575018226,0.1789797729193462,0.1841414489526398,-2.8104118020525215,3.5127726470769796,2.1842490613208745,0.4653913887039945,37.654119145049684,22.247842819087158,-0.9985932781909936,-0.09149277764774877,0.0822593087413554,1.6885881879845288
47.810146409601586,39.77571281881622,5.126866959149887,52.3354498617599,5.456193135895036,0.3778192290077404,0.19290838107326166,0.3089844246480085,-2.9407592486370326,4.128581656316536,2.2302181103835097,0.4678472031605299,42.47378904137014,13.28764181843814,-1.2575955487770263,-0.0639899655852035,0.059459896021189874,1.2004471182483836
44.42336421048931,39.43936050127411,4.787134296383969,39.6198803395368,3.805299947935534,0.5262467920150815,0.2290543245076526,0.2982768691377974,-4.097415246379549,5.837156513629585,2.0928597700968132,0.5461002522360697,42.03613066170546,14.023158050977534,-1.4739925186877443,-0.09796205696406042,0.0983719225819493,1.7020023191151
63.997177977517296,53.49724454671163,5.574273844934639,48.67381953463778,6.102799928199017,0.3583123102240596,0.24268289055836334,0.29864061672103354,-3.987559628245611,5.588138864158141,1.9891670771700023,0.43170713142282635,55.55767946370622,18.584959625611216,-1.3647985984581918,-0.09025784673474091,0.08874216030652621,1.4698359502983718
52.75325519051735,63.66946723876492,4.6244300526817685,58.56002171829408,6.4225517044862315,0.45387915209013985,0.22579042020861728,0.2220500194643508,-2.8539055665621857,4.406344400959701,1.8814879758821168,0.6744039267905079,40.92726063698219,19.31114866802375,-1.3147504781150028,-0.09853853286715913,0.06050744191367353,1.6607076551190931
47.08873776940608,61.20648790285987,5.590026287719983,46.05768427207145,5.7490979175019365,0.5932547146875741,0.20850449637345947,0.268115027102493,-3.5096898213791503,4.410580712643383,1.825459125685359,0.7446675678169521,44.11988323570587,13.376530241738621,-1.2642027929724176,-0.06862854330386697,0.09647260815803023,1.368846885884317
59.51187592842858,48.57708661389175,4.805128822277282,36.23276485909656,4.266077250986788,0.6208957324065418,0.19784005076202316,0.22593353794487528,-3.28316075807248,6.307617933923827,2.1677079024859554,0.7491717596567098,66.72880924800229,17.18893320276809,-1.017108170298379,-0.10406133851748484,0.08085187500888905,1.025142871561756
62.662068465824994,43.02064717811552,6.274524807721433,60.05519782148858,3.6369667868684172,0.5345500150934606,0.17214215661655527,0.3034166875492764,-3.4709788513607798,6.1953109136491955,2.091607587456835,0.5373342597008468,55.131637068626866,23.708621301347854,-0.9229665762431299,-0.07981848374966126,0.06523797239105966,1.5291851211507108
40.19504561960328,61.05932680786083,5.884910616723941,63.77264230893998,5.853187509986648,0.42966786306941185,0.14958309762388836,0.1956919805774416,-3.373639519664736,4.871850792238155,1.7604982235293647,0.7506498638962229,43.217614248288356,17.810976370018444,-1.2094068084486116,-0.09657647646557779,0.08431017949099318,1.394384981612242
61.625566344315374,51.20163750109735,6.392765874332294,42.992603708680726,4.777389369985457,0.5117793274763498,0.2700442669061634,0.26703070101549015,-4.0693990928596016,5.571039769594871,2.635582124694184,0.6954275629196246,69.19710195588112,15.291140402559407,-1.3173973117030557,-0.10274066369341703,0.08696342164666152,1.5504110842822034
48.32240687458629,38.69065083377737,4.64207275882606,48.18444656045629,6.217066485096627,0.36506782312745484,0.17883683272369316,0.20248314106919565,-3.711104166583749,3.9415834898179782,2.701699908372883,0.7548769673813465,44.413984630860085,22.21267777794784,-1.4354111500872877,-0.08025411237107827,0.08781485911135535,1.0931478804297365
36.072786727159695,61.13696445055659,4.3099242877733595,56.77047575066184,3.683795174908971,0.39806931231768133,0.1661500475085287,0.23173891785691333,-3.9596943610002833,4.866433921579516,1.8352067630911202,0.6574129185792901,63.4442832910471,16.752678216038994,-0.9895991386794668,-0.0888203452090214,0.07865203291859699,1.622475230685617
37.03587339401246,55.680131049135746,4.276294800503926,38.840941831368646,3.6739128293652326,0.48591026515909247,0.15149159364562773,0.2342795584450949,-2.9314073210428386,5.807261591538116,2.943332840057085,0.43553613388505885,65.15708631237959,13.104509724925643,-1.3872917991025586,-0.08488376870069615,0.1052592155042661,1.1274147188328798
37.58686678890282,47.596148902271366,5.162272498651963,45.70834354796965,6.341697422561642,0.5604598683037776,0.22635940755179126,0.30277531065028773,-3.645802581535886,5.073243405975823,2.6892294778696426,0.7587552902355374,63.88496245594774,15.380525541654388,-1.3820446891077087,-0.0986637010919896,0.06889942937148956,1.595510847115663
56.55736844688813,60.927761315049494,5.305848634840703,45.995487116997786,5.935504656283046,0.5906908094143457,0.17122440185411109,0.23925020045125375,-3.082665408973509,4.60681399434616,1.7857813466513022,0.5797584588472176,54.354973391975335,22.34714366266111,-0.863000162805112,-0.10397358722642684,0.09585535060092093,1.1795214961376228
60.704615446194566,37.41891247424934,6.30450441675665,51.75745491940421,3.694308839585317,0.5542066923802133,0.19131113163021743,0.17713349334743095,-3.045123414660595,5.610035719470451,2.71145069688379,0.7078307154108292,65.95267615101761,17.966879490565667,-0.9498269014096747,-0.11713660867082416,0.10084128529799372,1.124826501745869
39.03849996454125,39.29473965170163,3.81232836809941,39.74656613357597,4.090719844924063,0.6537089634232143,0.24481013886138997,0.2000147107498653,-2.6729751396140866,3.703625645575662,3.222620405200365,0.5922032781323661,66.18583561280676,18.7745442360172,-1.0213156364377478,-0.09843037367807908,0.0856589264868016,1.3042264996155075
35.975333529318796,48.673691033400864,4.537916613286132,49.05376169755568,5.1061984516856285,0.5128299510487101,0.2657027170432666,0.307931204411798,-3.5549831795482305,3.7730255703215807,3.1733174276129708,0.732271692070355,47.80427629586461,17.350427977995636,-0.8442720077619328,-0.07373919932138143,0.09669069246335747,1.2174679292642057
57.00140461007945,54.5979336038791,4.131540941706428,52.73210181166268,3.583588931231677,0.4159549328568933,0.25368635682883817,0.27128974013943274,-3.1278229400667654,4.856030884077221,1.8403725271338431,0.5487732811794036,47.10852431345875,20.729867736054384,-0.8685063271629228,-0.07338968984547581,0.08678204204772744,1.1118067244472232
56.670209953367916,62.08347696230511,4.733288966780176,59.850481287653764,4.256464986079111,0.3597553417411106,0.22874778818727193,0.19791713409288583,-3.104300474995815,5.897710138151936,2.3840067621643417,0.7305559771015241,65.40669084210079,18.50219819159287,-0.9436291545771647,-0.06794053030972867,0.056746077416919144,1.5631354566010494
52.19149405954594,62.9058611886277,5.653342917151765,42.42195992688891,6.3279889007185615,0.5653172833978393,0.17493934986276555,0.2455823086495837,-2.5358211973876905,5.345736973040563,2.887296206049749,0.7362805446304219,64.43286513809011,15.22677178606707,-1.4823868972993703,-0.07101008056128981,0.09962207036149631,1.611718523532815
51.93955062479927,42.398378113274426,5.757074970980478,35.87984343021566,4.95577328686453,0.4895177461328032,0.2377243831736659,0.17481615008280418,-3.6095769585395003,6.003910890301521,2.607628366230149,0.7328368425063783,56.17070723858954,14.741892945652651,-1.0346798284517456,-0.09789975174203536,0.06542441118499841,1.195670407990748
44.16726974963386,59.6324635486747,6.303743891028757,63.03061306287624,3.657699415248626,0.6298238760207968,0.1470586560669709,0.211205974875578,-2.4779763412810683,3.8315687195498014,2.893474563909041,0.516417844436663,39.485016217433184,15.066999883201682,-0.8829976341860487,-0.0969322667712742,0.06643236977168872,1.752160829287075
53.58858389889819,41.583951246100675,5.670255315580493,37.56339556248314,6.169893012779789,0.4565412286337096,0.16416858888518898,0.20612704329013487,-3.262949370298431,4.296723383961979,2.01630610135177,0.5458134358987059,62.051226607945864,22.405104760761695,-1.1962889550308171,-0.06745037060727288,0.09757248761984233,1.1922276875176891
37.319780282576616,57.00325516233005,5.603305685300652,40.183165410867566,6.35674028937683,0.4663675210396553,0.2381929564083593,0.20641183810398422,-4.102192554182733,3.5940103713728258,2.2823477946302244,0.5938749731782207,60.22191964909771,24.196849499416047,-1.2253287613911312,-0.09383990167800446,0.1034594493868283,0.9744402933523113
43.851170135851994,43.57253053727162,5.918563168439179,57.9968356623325,6.265326705870749,0.622988515761336,0.20089868488625076,0.22139380971111772,-2.3571997277558605,4.72166985846531,2.139182135142929,0.48282972182799067,67.48692596902771,21.690128184626374,-1.1782979687424593,-0.08352062142346232,0.0825156825101179,1.0881271527850647
54.67045267013427,64.51121799121157,3.7980696314989606,64.89364739694315,5.721649827734803,0.6413108844460923,0.15822784830256306,0.24507104392775836,-3.8698001325398335,3.730274112718464,3.0766197702859523,0.4777408796671908,60.895212558258045,15.249631425268667,-1.5026129117541611,-0.09981335122627528,0.07069216868806197,1.3354814271147684
