KT,KS,KM,Vmax,rho,rS,rM,dS,dM,etaTS,etaST,etaMT,rT,beta,aTS,aTM,etaTM,etaSM,etaMS
64.65903777302526,5.8840119851726165,16.45500772536289,45.01339706586751,1.1338115215894695,0.9800467657437527,0.9757252633649063,0.5107075385847168,0.0696721045382983,1.4000657649672437,-3.4240634827424263,-6.098081734075071,0.6678682451320547,6.171591908077547,31.77030672944593,3.589217487306584,-0.9028014217678791,-0.06490101580737806,-0.36008953488589546
56.64885361573097,5.967368872624598,17.648554078766338,36.13167762613831,1.0342618008750588,1.0272020843297183,0.7290497512755493,0.46228211144030107,0.07169546751850756,1.4162889899309088,-2.122956533742409,-4.6121036924154595,0.6180080273454573,7.223686943191669,28.390403715937946,4.510801689250153,-0.9065316938999564,-0.059248186826130395,-0.3052165191711474
64.90498145312394,3.960005001019459,10.976830806267783,63.698815077992776,1.0943315553007498,1.0064474382639035,0.981304853341975,0.44340373114111586,0.044542450019157916,1.1601724462911722,-2.2660391740279975,-6.190799803542373,0.8786676151462723,10.292174071278135,42.529651592800874,3.124641203170377,-1.0263527433047384,-0.050180931818338215,-0.30274682436331096
51.68935341056529,3.5641407216001313,13.878871675496503,37.91213539806992,0.9757528452009255,0.7501652134036727,1.2209761115081186,0.4969458567378908,0.049589042066887634,1.7631368206758746,-2.0417372696731526,-5.108908587040826,0.8243236784942675,9.085429677113027,44.360440316129655,4.180065890333781,-0.8436962321413628,-0.08137799708312472,-0.2151838557936212
59.99175264729385,5.603880184680356,12.19853205018809,41.269987786650404,1.0514094153868845,0.9291991967925455,0.9387002789632902,0.4562763442150184,0.04500224714788795,1.7515595262927492,-3.1255496413574324,-5.377077053720109,0.7839398861036991,5.812791950598882,39.595490495125354,4.633188755451609,-1.3493907732606452,-0.0681420258790302,-0.35654128279093256
58.87144852417377,5.908250305377026,17.589804578473785,58.084596190934946,1.3028472202308357,0.6495235710674508,0.9301128192881614,0.4509343780357772,0.06189102488888819,1.7930844803723551,-3.348935937781823,-5.905664222773883,0.7128680052473512,9.889246801189014,40.06184107884424,3.1160901441879654,-0.944764204175531,-0.07259165055120524,-0.36444313898005454
44.48089001332098,4.492691146511528,17.482449006332157,37.58995905999558,1.1522403374138759,1.1299378867818424,0.9209358664501062,0.36433732286887627,0.06729490019554743,1.8563406121579922,-2.5559358915636645,-5.074268521640397,0.7100498761372402,8.809472616910755,33.431695181195195,3.5705800856926007,-1.371971860952478,-0.07689931194596641,-0.274387437092211
52.839941198860394,3.582358234536904,12.775557342887794,61.35564543894698,1.5389733483407926,0.8392333456774975,1.074460155038812,0.4142590614667132,0.043056916820519785,1.806484980050345,-3.32436045816267,-4.45435335792561,0.5428883001512536,8.042657279648985,38.145261339528346,2.7105919551848205,-1.3896804342001337,-0.08127970105570617,-0.2391783044032263
55.36318709852214,4.201879506588991,11.567535386202543,60.228919775006965,0.9162498037879653,0.9054681859673718,0.7085694330148262,0.6076491699815556,0.04416583149869207,2.137483495962152,-2.4538370413777,-5.799516598875482,0.6958820580250767,7.122362091710393,31.84489296924635,3.1362883395587415,-1.1785162102466589,-0.05855490943390933,-0.3125965406601091
62.91243260519062,6.0798491673592014,13.364231955449139,60.68505005293528,1.5027114362573237,1.0644929101655802,0.7571567042787543,0.495284707010369,0.061795467426208145,2.0560900803218245,-2.3302850005682014,-3.7992124864603753,0.5321789389213369,10.123226359555588,36.17045061843692,4.861641388606223,-0.8591436000253719,-0.06463670786568572,-0.29999050199570765
41.22422716811915,5.518601114098848,14.198124746004027,53.021894254728295,1.1334231000707031,0.9599098271878065,0.9728016960571545,0.4717839601309487,0.06232952693074674,1.8032038759297682,-2.034843248179362,-3.582455210745532,0.7227267939107005,9.25381223064369,31.567704110109446,4.434954611933891,-0.8600845212025368,-0.07711916693901316,-0.2619121871455544
52.446284851917596,5.983108113105828,16.638571038065294,44.20875282058799,0.9452080786454851,1.1021567469703286,1.1541626876552333,0.5520206264110583,0.06699749913530438,1.3753537614332805,-2.920364288071987,-5.1335219959227985,0.9369794446272572,7.789910695610152,30.13481573648281,3.633762951406576,-1.250790803927622,-0.05424685224713153,-0.37050532241370726
36.10368193578277,5.397033891864053,10.191124408761777,54.66431319230833,1.1445140354500343,1.11581439144216,0.8093744073060721,0.43211653224255486,0.06467715146241029,1.2528948302797334,-3.2095101574653766,-6.428094491540756,0.6387381178820808,9.6453136260318,33.42213776742453,3.960370428607164,-1.383991395541914,-0.08823052528135239,-0.2837991906190526
64.63279288604963,5.950327232529348,13.778500737224801,51.12475262426292,1.3819147051644751,0.9547072145879261,0.7919512354773106,0.606119226473318,0.06964885277628612,1.4904362006263838,-2.0697616221158635,-3.680315933727279,0.8533759492091844,6.140079274940095,28.45214559730825,3.6662088365638232,-0.9002946399730746,-0.07262278848525079,-0.21673478140295796
52.243358279032265,4.3698075062812265,16.221109620766704,58.91300257926504,1.580516712057387,0.8810320640174725,0.7348984137966139,0.42509609621638006,0.055403727852751786,1.3167634434934692,-2.7363500761598143,-5.372265893623687,0.966596889383692,5.940852447182876,41.29547311091926,3.1900156907229915,-1.446924066362015,-0.08797985876361238,-0.24907044960761585
45.51871634299252,5.654063410644146,13.390434446385218,40.392707350619546,1.1448720047012202,0.947495142658312,0.9428932899643763,0.547574863214525,0.045823077849209456,2.0881034627482995,-2.268340402896049,-4.7885204548674665,0.8821128653048038,10.734708775861295,30.83771864416932,4.505839886292509,-0.9405126342201301,-0.08893042190226158,-0.2443995061896552
61.29157700988246,4.3516817690460785,13.415686513913338,37.89094235397447,1.0028866558991683,0.7708015867143445,0.9315628078573182,0.5006414726956769,0.05706122660003877,1.4347093401503144,-2.629589975866887,-4.082032436157322,0.6290016632305174,7.085262447373597,38.676445979955616,4.057303801643141,-1.2592980189018812,-0.055481538833529756,-0.24372805023981806
52.26800083062747,5.364877122538262,12.125218059899302,61.381753207311,1.4395813388016705,0.8988759170760381,0.9472267565692456,0.4708921456565558,0.04109598882690927,1.6225711911414047,-2.574726474193678,-6.322640307247733,0.9280964194379351,7.924937241592019,42.313125353564345,4.510579748913576,-1.2266529279378584,-0.07477496029220546,-0.2650058034385205
37.516447276154096,5.461435518806609,17.089300113311815,46.7918235688359,1.3023792305492357,0.7062571800065685,0.7695693017051709,0.5302242529568879,0.054337569316368156,1.9700136001488247,-2.3466763151160412,-5.241379029465485,0.5649678838407679,6.35010886633675,43.557498650603584,4.300032535861167,-1.489573927304086,-0.061258000124448965,-0.282601599698571
46.48799435073249,4.491871444143274,12.4381551747517,62.237153823863835,1.5427077834853904,1.0106122343938915,0.803200988574918,0.3722226003906115,0.04490219947407147,2.0309117456655503,-2.917871736643662,-6.106245365550569,0.9386416326972489,8.971595123423748,34.94184744883263,2.8963273601969313,-1.03300597629165,-0.07569682333779534,-0.31074848524549825
55.58201572081279,5.081656358084178,17.666444461509727,57.369028315121575,1.2272984381510634,0.8082709975168514,0.9046318591134076,0.6364349677482103,0.04914503029597442,1.752954241345622,-3.367818337825355,-5.118338869567538,0.9278047556654165,8.467263750302669,39.166768739168305,4.446881155952365,-1.3349828298654773,-0.08372338396875503,-0.2809627796038568
64.8663048742388,4.106750864452042,18.176431229393987,38.06054864154117,1.2417945381321118,0.7405412655290247,0.9978568665871996,0.6376507699683986,0.06843127533468218,1.2849959694575224,-3.4808244742451473,-4.3837531941929715,0.8926547403798868,9.465656241008595,37.02272156500034,2.7527096246559877,-1.2228707822113587,-0.08214862360673172,-0.374399680441212
42.458046300316724,3.4298202756109535,14.513913339156982,37.16075337215106,1.1158439424739233,0.8986628648746602,0.7012043991310252,0.5699933576228908,0.057700121008651975,1.7464440710297011,-2.767240280808516,-5.758491141694835,0.6570157174815484,9.321444866977371,33.186945170551795,2.976497843491239,-1.0099075172994345,-0.0579448883549702,-0.24945839824019697
50.365871580121286,5.828343247327359,14.099706173232471,41.03288165435452,1.5179608953844794,1.0582293022819351,1.2706247126597046,0.4497357553210956,0.04586365595915443,1.184617688105828,-2.620340996901997,-6.469844830127265,0.8596102837682973,8.664999504259502,40.05385403536772,3.574481834532858,-1.4210508797910948,-0.06473857820787443,-0.21564031368944855
63.879243902362475,4.699030329008014,11.663992020533732,36.18222570710838,0.9967145153889483,0.896976237572539,1.0154993731821644,0.37201530613421857,0.06611127672639232,1.2754769494018203,-2.7038957179090852,-6.23401548921711,0.733314494850058,10.387826348916246,42.345201911687866,3.5654796214762876,-1.0027872191102112,-0.08211577776043666,-0.29141417642813605
35.656474454691555,3.41948211317319,15.668940332511916,53.84642984303886,1.2566033812468553,0.9080337443912747,0.8645414349003367,0.4457980811487898,0.0402329749879274,1.4919659716308105,-2.8797666586453117,-5.213336938065763,0.8071586839320537,8.340601699185907,36.06552051756006,3.262223018443974,-1.1984191768964971,-0.05025358264193907,-0.3518327800361263
47.161514281185646,5.387303026082627,16.532244976305368,53.119064265879416,1.4815352273927465,0.8420572042806306,1.2222605495938557,0.4556291043786589,0.03955354671471686,1.2248921521164073,-3.2731098424090366,-3.8741769042277676,0.8350587428249788,6.961029373443804,26.632786554640212,3.8064717398357977,-1.3420226639237682,-0.07524795350767408,-0.25834404297351665
45.78482667571762,4.011090333482502,15.494490677032797,40.501381276561155,1.0110159943364132,0.6185306761194503,1.1591765980323565,0.5787345831551335,0.06242592099990606,1.9771734117249222,-2.388241358053877,-5.568890467604203,0.7529387983652904,8.004885345655033,44.96270844157003,4.282524239049377,-0.9676611088837155,-0.08968520675466318,-0.22744097359092721
59.1622106714786,6.023055826782228,14.807381698798263,55.2597063546161,1.338576640029777,0.9332153188142609,0.7526184487839127,0.35903807977769775,0.043680590997421116,2.103772267795988,-3.469458071775856,-4.001029330365819,0.7365238267269937,6.246372279659984,34.11556940771044,4.192752615912973,-0.8675571111757973,-0.06339834370773945,-0.28069033219679257
38.0776551635401,5.19256947575073,13.936377581337858,42.27823302658382,1.0330110098395495,0.7738199332196958,0.917608483230362,0.5048963104965649,0.05348430817146286,1.9604077006634069,-2.293350368792968,-6.220598790136479,0.8937325867990651,5.876288313626875,37.329844646339616,2.780830515343232,-1.1817922715222497,-0.08247319667118987,-0.3156075652094488
35.4337790073766,3.4211521956766475,13.41100041822321,51.91506233596177,1.0277581283414605,0.6311040676258656,1.0010902265946433,0.476288403808875,0.07107780375172373,2.066061989086825,-2.3478056623378984,-3.740504180717965,0.9772625938360877,8.430286919686159,37.249648414992706,2.788293743960404,-0.9826604001901305,-0.08292288500543822,-0.2633692085687508
36.44227308129529,5.917685155270365,14.880375612654785,63.978474186528686,1.1729108425847101,0.6800473484006389,1.1905049531977427,0.48047577683001086,0.06702312774319143,1.8675746383156655,-2.926812595722737,-4.461165140387944,0.6535305180139708,6.812902188569346,24.49608493465906,3.4063535708658064,-1.3490515255093611,-0.07028706365105694,-0.22837473798102284
56.123576846797214,6.209394174768763,15.257840846775437,46.23660252801998,0.8691362142997859,0.8648842654794917,1.0821274848281806,0.5071955287434354,0.07071960258289783,1.5175962932906961,-2.8217167506734775,-4.356529681701696,0.9691154218463628,10.247115634872813,30.26508327423443,3.830663251188332,-1.0879675449209567,-0.07281812209348906,-0.32231280258293415
49.69656571867844,3.531934340289132,17.370092137885834,50.86186130817157,1.2689259885396795,0.7275398129774497,1.1399904749880287,0.4148372008500994,0.06982641919824378,1.7564540018975088,-2.5332962903255427,-5.1730956379903565,0.9119740210002899,8.990058455020236,27.915498119187102,3.4849125951829674,-1.1130836602118293,-0.08224259324546097,-0.2143484927843579
35.90749230125454,4.093999589416885,11.523448373498283,48.648916636698544,1.337547889909764,0.7784114947466279,0.8277932236357922,0.4767034239889367,0.06675629296302882,1.338202646833077,-2.9862017966691106,-5.710781484681681,0.9537247552479757,10.698259480291231,39.09545694851212,4.728476931897088,-1.4982704585527855,-0.07537128341472801,-0.2296362440691638
41.912566818358016,3.9905028299150254,13.580218639928752,41.87948536894406,1.1711629453390138,0.6714108652635391,0.8508004364245483,0.5741555489692126,0.053346455123552294,2.141939390507088,-3.296536704974756,-6.464081372606561,0.9246417421003876,10.03058268102787,34.89442139232073,3.0110887724610915,-0.9725785531485619,-0.04948513264767046,-0.3548904974569014
52.9665111922126,4.769782989800395,11.433248185990571,45.57542533614525,1.414846992075315,0.7493351365166926,0.8309971687629152,0.5926826772761669,0.042241293945917274,1.3958725365370863,-2.2665816510073515,-4.799898109054144,0.8466340958868472,8.15938211435153,40.607421655908574,3.0820329280610035,-1.1264118938426755,-0.07746521963991088,-0.2881918614673251
45.96101293366003,4.179645766134954,12.384848074793737,63.66847728741257,0.8804959569867165,1.0576939738857374,0.8521568376161739,0.380516071087448,0.06333939478056622,1.1596365062530525,-3.025552066708156,-6.0764481474964045,0.531335492652374,9.826034434248982,40.16643412141801,3.790497363506894,-1.1473513555448713,-0.05291064617191382,-0.344818308727143
47.810146409601586,3.8661450924145644,14.60156841981151,52.3354498617599,1.3365163334100327,0.657401719169935,0.9184735977909908,0.6384957865978078,0.06113133550494196,1.3629273763832148,-2.975527535119828,-6.055940018976864,0.5993456263888292,5.868651047189351,32.50489363109537,4.93879963771076,-1.4748853392413441,-0.07787402792788202,-0.2600570374115699
44.42336421048931,3.833452105422449,13.63399314248388,39.6198803395368,0.9321234434466006,0.9156642098046582,1.0905713289887167,0.6163693344770569,0.04153781778408717,1.9269621082793988,-3.1250039061282795,-5.402460851112078,0.5931698497127958,6.193500871356605,26.103659606379047,3.5203908691423615,-0.9158792266902149,-0.052224651697984265,-0.3603099496512675
63.997177977517296,5.199859281066845,15.875805162511009,48.67381953463778,1.4949052536120622,0.6234598735476803,1.1554595314799017,0.617120994692765,0.04339874964701252,1.8447564018358857,-3.2378445782450394,-6.357740195260478,0.7839717847270883,8.208276852967975,29.33372256776874,3.8420584174335506,-1.054219386536948,-0.064097567244307,-0.33637108368482466
52.75325519051735,6.188585467294382,13.17060348062199,58.56002171829408,1.5732297302207203,0.7897452325628915,1.0750312580612542,0.45885161364836125,0.06260261924200503,1.4546224136448163,-3.3550233477348996,-4.3310166138288535,0.5775226372895239,8.529007208470038,30.81419491886543,3.496321745263444,-1.459836404276165,-0.05433644790962849,-0.3868359691512649
47.08873776940608,5.949187231602092,15.920668891751898,46.05768427207145,1.4082645312837694,1.0322573320726627,0.9927296775509244,0.5540418916698371,0.051493767134816876,1.4560209048578336,-3.415995176469195,-3.744255762826268,0.6225735836364912,5.907909716681896,32.30944488534538,4.7451289202837765,-0.9431645794838929,-0.06926211643806528,-0.347683388001525
59.51187592842858,4.7216266336087305,13.685242434323676,36.23276485909656,1.0449926869382176,1.0803524293385665,0.9419542178498638,0.46687664659238215,0.05533112346621589,2.082270832346934,-3.043552520046173,-3.7066419500723797,0.9416070682549702,7.591704549148507,39.618745503732434,3.265732586822747,-1.1675704016598518,-0.0868390323186131,-0.38170134766830255
62.662068465824994,4.181548290983459,17.870154230984923,60.05519782148858,0.8908895623105662,0.9301117357834537,0.8196016421861025,0.6269904277679104,0.05214952310593256,2.045196038813873,-3.1263665588545213,-5.475664305483507,0.7779599206596202,10.471205284484814,42.40354593442296,4.277924547404015,-1.391878097135848,-0.061062469194294644,-0.36921170345552345
40.19504561960328,5.93488337367209,16.760513916050222,63.77264230893998,1.4337616933212693,0.7476178292876584,0.7121936593887916,0.4043844773470909,0.05379843161826897,1.60829538353366,-3.486687060860387,-3.694298529082841,0.6098417086698324,7.866437593187608,33.93036370272223,3.5782418712101434,-1.1178887603929661,-0.0679561062035213,-0.3704108914948701
61.625566344315374,4.976729403949584,18.2069105848959,42.992603708680726,1.1702406357354174,0.890490964692781,1.2857322632029118,0.5518012038466946,0.04201240573550456,1.8391116487386592,-2.534401487221256,-4.155451464541378,0.9764370298031076,6.75352093037888,30.735898992501035,3.320873635691206,-1.0797725604880082,-0.05997698007313554,-0.30044432433877993
48.32240687458629,3.7606785458429823,13.220850772570293,48.18444656045629,1.5228953037903592,0.6352143991398007,0.851476272080141,0.4184179593422889,0.04808184902804786,1.3011955416587109,-2.4624506588785016,-3.6589986385281565,0.6267236345003038,9.810503359711712,27.244934225461098,4.259736104144329,-1.0675408987297677,-0.08336127741754111,-0.2132316306679329
36.072786727159695,5.942429646762459,12.27487564502066,56.77047575066184,0.902360363274652,0.6926366637127308,0.791072067783033,0.4788730785085167,0.04387078161557819,1.6065071661918298,-3.4053875827673616,-4.472905908089222,0.8952592779708433,7.399027148621599,40.43248956520719,3.902077235414829,-1.1991731035443283,-0.056291642147034,-0.22494742911035281
37.03587339401246,5.412032874965398,12.17909721675241,38.840941831368646,0.899939643204331,0.8454790522886859,0.7212803729763733,0.4841231435001786,0.06128975525930162,1.9170931965985631,-2.1995003810220517,-6.325764785070946,0.9194285603181589,5.787768497294398,28.668351692433024,4.066437874130878,-0.8169370953547125,-0.0816088820104304,-0.3511020399453504
37.58686678890282,4.626280824546284,14.7024051319008,45.70834354796965,1.5534241504461643,0.9751946239377625,1.0777403153312133,0.625665065015105,0.049188044618035234,1.674779113180739,-2.4760212559943877,-3.6266113613369355,0.9014776808043325,6.792998980534102,28.823566338203342,3.4910956993993327,-1.3392779882798531,-0.05767059229608612,-0.32968841342467353
56.55736844688813,5.922095387026053,15.111317005900293,45.995487116997786,1.4539256075751572,1.0277961622723963,0.8152320367088175,0.49439464498843,0.058727473965575136,1.5208014358135542,-3.459173409456773,-5.121386348483541,0.7670004562868332,9.86989187769831,44.177411096204196,3.2693963942493136,-0.9520320371297621,-0.07894415770310131,-0.2702510169113308
60.704615446194566,3.6370673100136965,17.955537627124286,51.75745491940421,0.9049357274917816,0.9643141597188832,0.9108687885320019,0.36603459639276814,0.05936342772562302,1.8519849917115856,-2.451839636074651,-4.051874647221094,0.9306550908667439,7.935294131026396,41.60899124429966,2.7198115944978634,-0.8804046196244723,-0.08174124262340912,-0.273984860611852
39.03849996454125,3.8193951558868786,10.857698073527182,39.74656613357597,1.0020381888935288,1.1374471265527166,1.1655877664036796,0.41331711207402233,0.06566754393315642,1.2226408981174375,-1.8955735017494195,-5.01746157818052,0.933945192993926,8.292009236606296,39.49428454006792,3.500837626858178,-1.0985128018120218,-0.07256678279715359,-0.23519956040616483
35.975333529318796,4.731016451563521,12.924208964315277,49.05376169755568,1.2507837355342013,0.8923190393105924,1.2650613161949151,0.6363193769488553,0.05072650684510674,1.2455512012745602,-1.9492260877830943,-3.847771813172395,0.6745638796836051,7.663030710306737,44.731408240119954,4.531747906217305,-0.9400316031137458,-0.0770035889717544,-0.34423893942090317
57.00140461007945,5.306844757757771,11.76683113103095,52.73210181166268,0.877814443060924,0.7237574664357127,1.2078491332037204,0.5606022252531635,0.05796251455894718,1.6030729154515722,-3.3997660845679767,-5.380138797847648,0.6647461563978359,9.155601999180925,44.01453336900016,4.546340687679996,-1.0823782408767668,-0.08240706996561466,-0.2885556760366148
56.670209953367916,6.034429373300972,13.480639004262308,59.850481287653764,1.0426381242000224,0.6259707341055644,1.0891118510983977,0.40898260926187247,0.058360980340567116,1.9469520708067174,-2.8081713372908443,-3.862099484788647,0.9229507180203957,8.171724243930553,41.79232665753216,4.773854960517559,-1.5138717740849141,-0.05932625964927913,-0.22813195290863503
52.19149405954594,6.11436399961827,16.100997756168795,42.42195992688891,1.5500661931866144,0.9836464781272503,0.8329196127702201,0.5074795259157481,0.06799090386276638,1.764734689540151,-2.2604806802704456,-3.8142945024989636,0.9092091096134949,6.725091736264112,25.855345676626417,4.645694555442075,-0.8979197341598583,-0.056841736789219485,-0.2693198297305999
